Season;Episode;Name;Sentence;

1;02;robb;Hes not going to die, mother Maester Luwin says the most dangerous time has passed

1;02;catelyn;What if hes wrong? Bran needs me

1;02;robb;Rickon needs you Hes six He doesnt know whats happening He follows me around all day, clutching my leg, crying.

1;02;catelyn;Close the windows! I cant stand it! Please make them stop

1;02;robb;Fire You stay here Ill come back

1;02;assassin;Youre not supposed to be here No one is supposed to be here Its a mercy Hes dead already

1;02;catelyn;No! -

1;02;daenerys;Have you ever seen a dragon?

1;02;irri;Dragon gone, Khaleesi

1;02;daenerys;Everywhere? Even in the east?

1;02;irri;No dragon Brave men kill them It is known

1;02;jhiqui;It is known

1;02;doreah;A trader from Garth told me that dragons come from the moon

1;02;daenerys;The moon?

1;02;doreah;He told me the moon was an egg, Khaleesi, that once there were two moons in the sky But one wandered too close to the sun and it cracked from the heat Out of it poured a thousand thousand dragons and they drank the suns fire

1;02;irri;Moon is no egg Moon is goddess wife of sun It is known

1;02;jhiqui;It is known

1;02;daenerys;Leave me with her Why did the trader from Garth tell you these stories?

1;02;doreah;Men like to talk when theyre happy Before your brother bought me for you, it was my job to make men happy

1;02;daenerys;How old were you?

1;02;doreah;I was nine when my mother sold me to the pleasure house

1;02;daenerys;Nine?

1;02;doreah;I did not touch a man for three years, Khaleesi First you must learn

1;02;daenerys;Can you teach me how to make the Khal happy?

1;02;doreah;Yes

